OSEBuildingID,Campus,NonResidential,Age_Built,AgeBuilt_classe,NumberofBuildings,NumberofFloors_classe,PropertyGFATotal_log,PropertyGFAParking_log,TotalPropertyUseTypes,PrimaryPropertyType,LargestPropertyUseTypeGFA_rel,SecondLargestPropertyUseTypeGFA_rel,ThirdLargestPropertyUseTypeGFA_rel,NaturalGas(kBtu)_bin,SteamUse(kBtu)_bin,ENERGYSTARScore,ENERGYSTARScore_imputed,SiteEnergyUse(kBtu),TotalGHGEmissions
22579,0,1,54,2,1.0,0,10.489800910432063,0.0,2,Distribution Center,0.885912201635787,0.11408779836421298,0.0,1,0,,67.2,469499.8125,11.08
22585,0,1,15,0,1.0,2,10.314039699692849,8.644882552557126,2,Small- and Mid-Sized Office,0.8352348102945079,0.16476518970549217,0.0,1,0,96.0,96.0,845044.125,5.94
22607,0,1,43,1,1.0,2,10.015297227588134,0.0,1,Small- and Mid-Sized Office,0.9665548848647441,0.0,0.0,0,0,71.0,71.0,727385.8125,5.07
22609,0,1,28,1,1.0,2,10.314702763735975,0.0,1,Small- and Mid-Sized Office,1.0,0.0,0.0,0,0,82.0,82.0,904059.875,6.3
22650,0,1,95,3,1.0,2,10.657282884047461,0.0,2,Warehouse,1.0,0.11978823529411765,0.0,0,0,100.0,100.0,241478.5938,1.68
22654,0,1,121,4,1.0,2,10.044683249202905,0.0,3,Small- and Mid-Sized Office,0.6273011462313304,0.2301146231330323,0.0633900659951372,0,0,,82.60000000000001,1121537.75,7.82
22672,0,1,122,4,1.0,0,10.730968928388284,8.500047032581268,2,Other,0.9366120218579235,0.0633879781420765,0.0,1,0,,62.39999999999999,7240274.0,303.81
22676,0,1,54,2,1.0,1,10.064798252418377,0.0,1,Small- and Mid-Sized Office,1.0,0.0,0.0,1,0,26.0,26.0,1686405.0,34.52
22678,0,1,56,2,1.0,0,10.011579334886969,0.0,1,Small- and Mid-Sized Office,1.0,0.0,0.0,1,0,93.0,93.0,579888.3125,16.67
22679,0,1,120,4,1.0,1,10.085850775128717,0.0,1,Self-Storage Facility,1.0,0.0,0.0,1,0,,50.0,502898.6875,17.39
22684,0,1,113,4,1.0,0,10.206772268215317,0.0,4,Mixed Use Property,0.3507476462986893,0.302602916743585,0.24736939265275984,1,0,,66.19999999999999,1995131.75,60.67
22801,0,1,26,1,0.0,1,10.283942497640124,0.0,3,Other,1.0934103493061726,0.09050516098161186,0.0,1,0,,70.6,8086943.5,309.14
22804,0,1,91,3,1.0,1,10.53212287826962,0.0,1,Small- and Mid-Sized Office,1.0,0.0,0.0,1,0,58.0,57.99999999999999,2235765.5,44.26
22810,0,1,92,3,1.0,0,10.085142220342378,0.0,1,K-12 School,1.0,0.0,0.0,1,0,61.0,61.0,1164364.75,33.28
22818,0,1,42,1,1.0,0,10.090008612393838,0.0,2,Distribution Center,0.8340248962655602,0.14522821576763487,0.0,1,0,22.0,22.0,809870.8125,30.49
22834,0,1,18,0,3.0,1,10.352778140184322,0.0,1,K-12 School,1.643588680088058,0.0,0.0,1,0,5.0,5.0,3846501.25,128.66
22860,0,1,26,1,1.0,0,10.931552190245274,10.036750159040897,3,Mixed Use Property,0.4301759908427529,0.42032121905852055,0.17100085849191587,0,0,,67.2,2450442.75,17.08
22863,0,1,65,2,1.0,1,9.918129829272997,0.0,2,Other,0.8869616635458756,0.11303833645412437,0.0,1,0,,56.599999999999994,1735995.75,67.45
22866,0,1,39,1,1.0,2,10.610833452495886,9.291920358968605,1,Small- and Mid-Sized Office,0.5917527297823568,0.0,0.0,0,0,64.0,64.0,1286817.375,8.97
22867,0,1,39,1,1.0,2,10.638448235909484,9.658864969544794,2,Small- and Mid-Sized Office,1.0,0.28772148560193733,0.0,0,0,78.0,78.0,1755788.5,12.24
22881,0,1,62,2,1.0,1,10.962058791667054,0.0,3,Mixed Use Property,0.3500104087155645,0.33724238428977865,0.26871834015682466,1,0,,79.00000000000001,2189735.0,42.87
22883,0,1,67,2,1.0,1,10.584005316695931,0.0,2,Warehouse,0.6468086183760792,0.35319138162392083,0.0,1,0,9.0,9.0,1700057.375,28.28
22936,0,1,90,3,1.0,0,10.4069259578681,0.0,1,Other,1.6252908997491462,0.0,0.0,1,0,,51.4,3548858.25,121.9
22940,0,1,40,1,1.0,1,10.224664844121703,0.0,1,Small- and Mid-Sized Office,1.0,0.0,0.0,0,0,73.0,73.0,1211349.25,8.44
22962,0,1,35,1,1.0,0,11.239882384368588,10.214934978538171,1,Small- and Mid-Sized Office,1.0,0.0,0.0,0,0,91.0,91.0,2472350.25,17.24
23008,0,1,70,2,1.0,1,10.37380363296391,0.0,3,Mixed Use Property,0.5467212346527539,0.4926739354556531,0.12496485363491518,1,0,,59.400000000000006,1998725.25,44.28
23017,0,1,34,1,1.0,0,10.269587937122015,0.0,1,Medical Office,1.0,0.0,0.0,1,0,55.0,55.0,1459199.75,33.42
23020,0,1,45,1,2.0,1,10.414663115066407,0.0,3,Self-Storage Facility,0.9404990403071017,0.029510556621881,0.0,0,0,,49.599999999999994,123767.2031,0.86
23022,0,1,17,0,2.0,0,10.325449175172755,0.0,1,Other,1.0,0.0,0.0,1,0,,61.599999999999994,2436063.0,80.19
23040,0,1,98,3,1.0,1,10.668397099322965,0.0,1,K-12 School,0.4980802792321117,0.0,0.0,1,0,92.0,92.0,959352.0,42.96
23049,0,1,59,2,1.0,0,10.054533417409907,0.0,5,Other,0.5621238177128117,0.43787618228718833,0.0,1,0,,61.80000000000001,1612105.75,52.41
23051,0,1,34,1,1.0,1,10.330714152425806,0.0,3,Small- and Mid-Sized Office,0.8892005610098177,0.28223360187873053,0.00929580221142242,1,0,88.0,88.0,2619088.5,55.85
23056,0,1,102,4,1.0,1,10.208948146339551,0.0,1,Other,1.0,0.0,0.0,1,0,,85.0,1012024.313,32.58
23064,0,1,52,2,5.0,0,10.05048413127047,0.0,1,Other,1.0,0.0,0.0,1,0,,42.400000000000006,3475804.25,184.6
23065,0,1,43,1,1.0,1,10.456222579379329,0.0,2,Medical Office,1.2850484766535286,0.0,0.0,0,0,81.0,81.0,1633105.375,11.39
23071,0,1,56,2,8.0,0,12.937557938327314,0.0,2,Hospital,1.1633367979366362,0.6419933980059284,0.0,1,0,85.0,85.0,98960776.0,3278.11
23076,0,1,57,2,1.0,1,10.708176107828981,0.0,3,Worship Facility,1.026610612938572,0.02292090610255149,0.021735727543102483,1,0,,41.00000000000001,1614026.25,53.21
23098,0,1,57,2,1.0,0,9.980633761712781,0.0,1,Supermarket / Grocery Store,1.0,0.0,0.0,1,0,16.0,16.0,5833800.0,129.89
23113,0,1,58,2,1.0,0,13.291231507998484,0.0,4,Medical Office,0.8787224589978394,0.47702882356021564,0.09148773355901625,1,0,60.0,60.0,102673696.0,3238.24
23115,0,1,43,1,1.0,0,10.666650414667744,0.0,1,Distribution Center,1.0034965034965035,0.0,0.0,0,0,53.0,52.99999999999999,436252.5,3.04
23117,1,0,17,0,5.0,0,10.967387616194118,0.0,1,Other,1.0,0.0,0.0,1,0,,64.2,3091387.5,96.15
23120,0,1,51,2,1.0,0,10.174773439176352,0.0,2,Other,0.6961726136017078,0.30382738639829215,0.0,1,0,,56.2,3094090.0,122.71
23158,0,1,66,2,1.0,1,10.159717656838128,0.0,1,Warehouse,1.0,0.0,0.0,0,0,92.0,92.0,313528.0938,2.19
23161,0,1,34,1,1.0,0,10.717656961343524,0.0,1,Small- and Mid-Sized Office,0.9704950714364824,0.0,0.0,1,0,,52.39999999999999,1268459.0,43.63
23164,0,1,21,0,1.0,0,11.16099638444237,10.003151875649074,2,Small- and Mid-Sized Office,0.6315332992094637,0.36846670079053634,0.0,1,0,89.0,89.0,1981115.25,19.12
23228,0,1,28,1,1.0,0,10.725972971725227,0.0,2,Supermarket / Grocery Store,1.0,0.0,0.0,1,0,22.0,22.0,12250422.0,326.74
23231,0,1,43,1,1.0,1,9.90792768056215,0.0,3,Retail Store,0.8004778972520908,0.17423337315810433,0.025288729589804857,0,0,,55.4,326778.6875,2.28
23265,1,0,33,1,5.0,1,11.841567122476253,0.0,1,Other,1.004679389807569,0.0,0.0,1,0,,68.19999999999999,7837692.5,179.55
23268,0,1,25,0,1.0,1,10.61295089758101,0.0,2,Small- and Mid-Sized Office,1.0,0.0,0.0,1,0,57.0,57.0,2826828.0,23.6
23277,0,1,122,4,1.0,0,9.913487387114461,0.0,2,Warehouse,0.9257425742574258,0.07425742574257425,0.0,1,0,,55.4,269016.6875,2.25
23299,0,1,52,2,1.0,3,10.90362298610533,9.943909467035043,2,Small- and Mid-Sized Office,1.0,0.27587728978150516,0.0,0,0,94.0,94.0,1403820.0,9.79
23310,0,1,71,2,1.0,0,10.772686676876432,0.0,2,Other,0.9853456047296589,0.0,0.0,1,1,,68.6,14524386.0,712.39
23311,0,1,77,3,1.0,0,12.52295787446477,0.0,2,Medical Office,0.8308797820576324,0.4951560269222925,0.0,0,1,52.0,52.0,25311526.0,1110.07
23313,0,1,66,2,1.0,0,9.965663910962803,0.0,1,Small- and Mid-Sized Office,0.9236913823888733,0.0,0.0,0,1,69.0,69.0,1245923.75,62.23
23320,0,1,101,4,1.0,1,10.621888164008205,0.0,1,Other,1.0,0.0,0.0,0,0,,71.4,3787648.25,26.41
23397,0,1,56,2,1.0,1,10.243880663900578,0.0,1,Other,1.0,0.0,0.0,1,0,,43.20000000000001,3612526.75,38.39
23331,0,1,37,1,1.0,0,10.42171570981886,9.472012088995733,2,Small- and Mid-Sized Office,0.6131625967837999,0.38683740321620014,0.0,0,0,100.0,100.0,409578.4063,2.86
23342,0,1,45,1,1.0,0,9.995929987925688,0.0,1,Warehouse,1.0,0.0,0.0,1,0,100.0,100.0,113130.0,2.69
23343,0,1,53,2,1.0,0,10.314304978070902,0.0,1,Other,0.9993037135278514,0.0,0.0,1,0,,72.39999999999999,1045838.5,44.26
23368,0,1,113,4,1.0,3,11.618527951350778,0.0,5,Mixed Use Property,0.3863609778921511,0.36781629880237904,0.09796017527915996,1,0,,78.80000000000001,9546165.0,294.65
23396,0,1,25,0,1.0,0,10.601373487443247,0.0,3,Other,0.705342257831745,0.2267535892906019,0.0,1,0,,52.99999999999999,1509292.0,37.65
23400,0,1,34,1,1.0,1,11.104731637290806,0.0,3,Small- and Mid-Sized Office,0.7420431983635161,0.27074183262138257,0.13537091631069129,0,0,69.0,69.0,3046543.0,21.24
23404,0,1,63,2,1.0,0,10.132692695228933,0.0,1,Small- and Mid-Sized Office,0.9603991888990497,0.0,0.0,0,1,85.0,85.0,1356874.75,62.05
23408,0,1,94,3,1.0,3,10.484892788250326,0.0,1,Hotel,1.0,0.0,0.0,1,0,56.0,56.00000000000001,2640980.25,112.34
23410,0,1,94,3,1.0,3,10.779102112590714,0.0,1,Hotel,1.0,0.0,0.0,1,0,85.0,85.0,3239754.0,101.31
23416,0,1,62,2,1.0,1,10.296610137445906,0.0,3,Mixed Use Property,0.5399750261550403,0.4387297087509703,0.1687421956734501,1,0,,71.0,5144392.0,146.93
23418,0,1,33,1,1.0,1,10.063606103428887,0.0,3,Small- and Mid-Sized Office,0.881688820722563,0.04537321063394683,0.040260736196319015,1,0,,57.99999999999999,1625308.625,46.45
23419,0,1,49,1,1.0,1,9.967213243416673,0.0,1,Small- and Mid-Sized Office,0.9581984517945109,0.0,0.0,1,0,34.0,34.0,2796425.0,110.66
23459,0,1,38,1,1.0,2,10.952752021573898,9.668587665523317,2,Small- and Mid-Sized Office,0.6455436876203817,0.4971108387322711,0.0,1,0,69.0,69.0,2190460.0,24.31
23846,0,1,43,1,1.0,0,10.435027152899224,0.0,1,Small- and Mid-Sized Office,1.0,0.0,0.0,1,0,50.0,50.0,1748629.875,22.26
23503,0,1,120,4,1.0,1,9.923241159022965,0.0,2,Restaurant,0.9428375330914796,0.05716246690852044,0.0,1,0,,51.4,9313513.0,334.15
23504,0,1,70,2,1.0,0,10.628835672884062,0.0,1,Distribution Center,1.0,0.0,0.0,1,0,7.0,7.000000000000001,1642471.5,38.57
23566,0,1,110,4,1.0,0,10.462445981601402,0.0,1,Other,1.0,0.0,0.0,1,0,,45.60000000000001,873711.125,15.7
23618,0,1,65,2,1.0,0,10.552055689698106,0.0,1,Warehouse,1.0,0.0,0.0,1,0,12.0,12.0,985401.8125,33.8
23622,1,0,67,2,23.0,0,12.46936724633135,0.0,1,Other,1.0,0.0,0.0,1,0,,62.0,34012980.0,565.55
23653,0,1,33,1,1.0,0,10.798043792264277,0.0,2,Small- and Mid-Sized Office,0.6402787997710735,0.2686411577140054,0.0,1,0,71.0,71.0,2282551.25,59.24
23671,0,1,63,2,1.0,2,10.82643607207435,9.8001804826702,1,Small- and Mid-Sized Office,1.0,0.0,0.0,0,0,88.0,88.0,1602084.375,11.17
23672,0,1,36,1,1.0,2,10.958374330000542,9.9945614994355,2,Small- and Mid-Sized Office,0.5947903607744811,0.34214375261178437,0.0,0,0,,67.8,2520483.25,17.57
23673,0,1,53,2,1.0,0,10.16250005226458,8.981807323377534,2,Small- and Mid-Sized Office,0.6688792837295462,0.3535813522692189,0.0,0,0,,59.39999999999999,666740.3125,4.65
23674,0,1,22,0,1.0,0,10.95313716215497,9.99465279028822,2,Small- and Mid-Sized Office,0.5899495904221802,0.38346285794300916,0.0,0,0,73.0,73.0,1994967.75,13.91
23689,0,1,65,2,1.0,1,10.095140436758967,0.0,2,Worship Facility,1.0,0.0,0.0,1,0,52.0,52.0,968026.3125,26.73
23691,0,1,59,2,1.0,0,10.073525642163233,0.0,1,Worship Facility,1.0,0.0,0.0,1,0,78.0,78.0,400770.9063,13.12
23701,0,1,59,2,1.0,0,10.370392636243981,0.0,2,Warehouse,0.877742946708464,0.12539184952978055,0.0,0,0,,42.20000000000001,1964681.25,13.7
23711,0,1,105,4,1.0,0,10.800941990063988,0.0,1,Other,0.9986548730281661,0.0,0.0,1,0,,42.8,3835202.0,178.86
23712,0,1,70,2,1.0,0,10.333352547467827,0.0,2,Worship Facility,0.9203968770331815,0.378334417696812,0.0,1,0,,61.8,1686262.25,61.3
23716,0,1,63,2,1.0,0,11.119156687322887,0.0,1,Supermarket / Grocery Store,0.6339510748702742,0.0,0.0,1,0,97.0,97.0,2842819.5,55.86
23730,0,1,74,2,1.0,0,10.757285668979632,0.0,1,Warehouse,1.0,0.0,0.0,0,0,,62.2,882896.5,6.16
23736,0,1,91,3,1.0,0,10.769642214916486,0.0,5,Warehouse,0.38131387475291245,0.18250830634646928,0.050216595869958365,1,0,,67.6,1035554.688,16.04
23742,0,1,43,1,1.0,1,10.66935066538315,8.594339400592892,1,Small- and Mid-Sized Office,1.0,0.0,0.0,1,0,100.0,100.0,1234095.5,60.57
23743,0,1,91,3,1.0,0,10.093983937518093,0.0,4,Mixed Use Property,0.3600181848239378,0.2807075549677633,0.21929244503223674,1,0,,67.6,1055033.0,22.29
23744,0,1,82,3,1.0,1,9.936535406582328,0.0,1,Small- and Mid-Sized Office,1.0,0.0,0.0,1,0,98.0,98.0,638507.125,24.76
23757,0,1,95,3,1.0,0,9.980494888896912,0.0,1,Warehouse,1.0,0.0,0.0,1,0,57.0,57.0,499828.5938,14.36
23762,0,1,45,1,1.0,0,10.486959366286973,0.0,1,Worship Facility,1.0,0.0,0.0,0,0,14.0,14.000000000000002,866126.375,6.04
23768,0,1,106,4,1.0,0,10.366435096057655,0.0,3,Small- and Mid-Sized Office,0.6261723421665513,0.4387549568829861,0.0,1,0,85.0,85.0,1639136.25,18.87
23834,0,1,69,2,1.0,0,10.169499004077514,0.0,1,Warehouse,1.0,0.0,0.0,0,0,19.0,19.0,709990.8125,4.95
23835,0,1,39,1,1.0,1,10.072723869781427,0.0,1,Small- and Mid-Sized Office,1.0,0.0,0.0,0,0,68.0,68.0,1084553.75,7.56
23836,0,1,39,1,1.0,1,10.095016590080995,0.0,1,Small- and Mid-Sized Office,1.0,0.0,0.0,0,0,20.0,20.0,1435562.75,10.01
23857,0,1,122,4,1.0,1,11.183309669145501,9.552794680274943,3,Mixed Use Property,0.4804015628693391,0.32098610937304467,0.15941545349629443,0,0,37.0,37.0,5381105.0,37.51
23858,0,1,122,4,1.0,1,10.374365799192525,0.0,2,Small- and Mid-Sized Office,0.547225778249602,0.4527742217503981,0.0,1,0,54.0,54.0,3999505.25,128.41
23861,0,1,116,4,1.0,0,10.378509817336841,0.0,2,Small- and Mid-Sized Office,1.1098569651741295,0.4421330845771144,0.0,0,0,,66.79999999999998,2805826.0,19.56
23867,0,1,108,4,1.0,0,10.446567371831451,0.0,2,Small- and Mid-Sized Office,1.0,0.4512999273783588,0.0,1,0,84.0,84.0,2018385.75,50.07
23888,0,1,38,1,1.0,0,10.604230809717702,9.392745258631441,2,Medical Office,0.4988586740770147,0.40720524017467247,0.0,0,0,5.0,5.0,1961581.5,13.67
23896,0,1,32,1,1.0,0,10.29620508782179,0.0,2,Distribution Center,0.5064316823660489,0.4935683176339512,0.0,1,0,50.0,50.0,1280263.75,42.45
23906,0,1,100,0,1.0,1,9.980124467074832,0.0,1,K-12 School,0.9586884031122638,0.0,0.0,1,0,47.0,47.0,1431784.0,54.24
23956,0,1,91,3,1.0,1,10.082637418164447,0.0,1,K-12 School,1.0,0.0,0.0,1,0,69.0,69.0,805643.5,19.51
23910,0,1,115,4,1.0,0,10.134638955251866,0.0,2,Small- and Mid-Sized Office,0.6349206349206349,0.31746031746031744,0.0,1,0,47.0,47.0,1748444.25,37.08
23918,0,1,59,2,1.0,1,10.250511070945045,0.0,1,Small- and Mid-Sized Office,0.9506290641786825,0.0,0.0,0,0,80.0,80.0,1328461.25,9.26
23928,0,1,23,0,1.0,0,10.353224696920396,0.0,3,Small- and Mid-Sized Office,0.8132155499569474,0.159454029403323,0.0,1,0,55.0,55.0,1965075.625,22.48
23930,0,1,54,2,1.0,0,11.982935344196433,0.0,1,Distribution Center,1.0,0.0,0.0,0,0,94.0,94.0,1157976.5,8.07
23934,0,1,62,2,1.0,0,10.888389749837856,0.0,1,Warehouse,1.0,0.0,0.0,1,0,11.0,11.0,4590246.5,174.62
23935,0,1,98,3,1.0,0,10.556151222950184,0.0,2,Warehouse,0.8330729980214516,0.2082682495053629,0.0,1,0,62.0,62.0,1628540.0,67.05
23936,0,1,92,3,1.0,0,10.161303025381615,0.0,1,Self-Storage Facility,1.0,0.0,0.0,0,0,,78.6,545426.375,3.8
23951,0,1,69,2,1.0,0,10.097902357017466,0.0,1,Small- and Mid-Sized Office,0.9889671071590301,0.0,0.0,1,0,98.0,98.0,655422.375,19.61
23952,0,1,56,2,1.0,0,10.506299656914493,0.0,1,Warehouse,1.0,0.0,0.0,0,0,5.0,5.0,1269847.75,8.85
23958,0,1,73,2,1.0,0,9.942564024517921,0.0,1,Warehouse,1.0,0.0,0.0,1,0,,62.6,1324092.125,51.1
23960,0,1,75,0,1.0,0,9.96880701865677,0.0,2,Distribution Center,0.6089278186331912,0.39107218136680877,0.0,1,0,70.0,70.0,659761.875,17.04
23963,0,1,86,3,1.0,0,10.561810341941893,0.0,1,Warehouse,0.996634739839503,0.0,0.0,0,0,33.0,33.0,416885.5938,2.91
23964,0,1,72,2,1.0,0,9.939095980003495,0.0,2,Warehouse,0.9276201505500868,0.07237984944991314,0.0,1,0,,67.4,1832031.5,83.3
23969,0,1,62,2,1.0,0,10.090381971175217,0.0,2,Other,1.0,0.0,0.0,0,0,,67.6,4747403.5,33.1
23971,0,1,67,2,1.0,0,10.141559124434574,0.0,2,Refrigerated Warehouse,0.9229162561576355,0.08930049261083745,0.0,0,0,,66.39999999999999,4069301.5,28.37
23975,0,1,37,1,1.0,0,10.034691238151472,0.0,2,Warehouse,0.8495811954567382,0.15041880454326184,0.0,1,0,78.0,78.0,764094.5,21.5
23976,0,1,37,1,1.0,0,10.047631185616188,0.0,2,Mixed Use Property,0.5,0.5,0.0,1,0,,54.599999999999994,4323672.0,157.07
23977,0,1,71,2,1.0,0,10.634676867382668,0.0,1,Refrigerated Warehouse,1.0,0.0,0.0,0,0,94.0,94.0,642645.1875,4.48
24009,0,1,28,1,1.0,1,10.89990098888399,0.0,1,Other,1.0,0.0,0.0,1,0,,36.0,5804784.5,178.35
24018,0,1,110,4,1.0,1,10.65143063618168,0.0,1,K-12 School,1.0,0.0,0.0,1,0,49.0,49.0,2203758.5,102.35
24026,0,1,67,2,1.0,0,10.047631185616188,0.0,1,Self-Storage Facility,1.0064935064935066,0.0,0.0,1,0,,75.60000000000001,863703.0,13.87
24029,0,1,41,1,1.0,0,10.038717501796231,0.0,2,Worship Facility,1.0,0.0,0.0,1,0,96.0,96.0,440419.1875,12.92
24070,0,1,16,0,1.0,3,10.782699276168863,8.872487182278038,1,Self-Storage Facility,1.0,0.0,0.0,1,0,,79.80000000000001,797170.3125,12.22
24083,0,1,85,3,1.0,0,10.865248658455041,0.0,1,Warehouse,1.0,0.0,0.0,1,0,67.0,67.0,808968.1875,18.03
24085,0,1,102,4,1.0,2,9.933094897288786,0.0,4,Other,1.0,0.0,0.0,1,0,,82.79999999999998,270838.5,9.71
24086,1,0,31,1,10.0,0,12.350051770035936,0.0,2,Other,0.9999956704521347,0.0,0.0,1,0,,52.8,21022288.0,405.05
24089,0,1,78,3,1.0,0,10.161264387744689,0.0,1,Retail Store,1.0,0.0,0.0,0,0,100.0,100.0,162960.0,1.14
24091,0,1,62,2,1.0,0,10.732977794273367,0.0,2,Warehouse,1.0863836656341346,0.4842284368046769,0.0,1,0,99.0,98.99999999999999,819354.625,12.55
24099,0,1,50,0,1.0,0,10.35347978269437,0.0,1,Other,1.0,0.0,0.0,1,0,,59.39999999999999,652991.6875,5.09
24100,0,1,112,4,1.0,0,10.376642461280849,0.0,1,Other,1.0,0.0,0.0,1,0,,85.39999999999999,758008.875,25.77
24102,0,1,56,2,1.0,0,9.929204031040765,0.0,2,Warehouse,0.7504873294346979,0.24951267056530213,0.0,1,0,20.0,20.0,1167887.75,40.85
24104,0,1,77,3,1.0,0,10.04207489229217,0.0,1,Warehouse,1.0,0.0,0.0,0,0,12.0,12.0,495481.0,3.45
24105,0,1,69,2,1.0,0,10.126271039034782,0.0,2,Warehouse,1.0263705482192877,0.2692276910764306,0.0,1,0,80.0,80.0,523614.0938,8.7
24106,0,1,71,2,1.0,1,10.085850775128717,0.0,2,Retail Store,0.9475,0.2025,0.0,1,0,,66.6,1318947.25,40.94
24108,0,1,59,2,1.0,0,11.516787995784526,0.0,2,Warehouse,0.5043332735640428,0.4956667264359572,0.0,1,0,,47.199999999999996,3626431.5,95.93
24112,0,1,56,2,1.0,0,10.100492446240644,0.0,2,Distribution Center,0.758396977909173,0.24160302209082696,0.0,1,0,10.0,10.0,735907.8125,17.29
24115,0,1,63,2,1.0,0,10.422311107413181,0.0,2,Distribution Center,0.7142857142857143,0.2857142857142857,0.0,1,0,58.0,57.99999999999999,847419.375,15.35
24117,0,1,48,1,1.0,0,9.94366934216896,0.0,1,Other,1.0,0.0,0.0,1,0,,72.80000000000001,1694930.375,51.27
24118,0,1,55,2,1.0,0,10.056079875899302,0.0,2,Warehouse,0.8358087225274725,0.16419127747252749,0.0,1,0,,64.2,1429855.75,40.01
24123,0,1,68,2,1.0,0,10.469454557298322,0.0,7,Mixed Use Property,0.4258701947646357,0.4258701947646357,0.12015217761626257,1,0,,53.4,1758134.625,40.42
24132,0,1,65,2,1.0,0,10.147256921643994,0.0,1,Refrigerated Warehouse,0.987460815047022,0.0,0.0,1,0,100.0,100.0,1610794.75,59.0
24950,0,1,70,2,1.0,0,10.144903148637786,0.0,1,Other,0.3229772191673213,0.0,0.0,0,0,,70.19999999999999,834711.875,5.82
24170,0,1,48,1,1.0,1,10.097902357017466,0.0,1,Small- and Mid-Sized Office,1.0,0.0,0.0,0,0,87.0,87.0,920430.625,6.42
24172,0,1,64,2,1.0,1,9.939771264613375,0.0,1,Retail Store,1.0,0.0,0.0,0,0,44.0,44.0,526752.8125,3.67
24178,0,1,22,0,1.0,2,10.34009596741305,0.0,2,Mixed Use Property,0.37899056481840504,0.37899056481840504,0.0,0,0,,57.6,919746.3125,6.41
24180,0,1,36,1,1.0,1,10.253651344859204,8.86177531100083,1,Medical Office,0.7248546767658974,0.0,0.0,0,0,1.0,1.0,2654316.0,18.5
24202,0,1,44,1,1.0,0,9.98764486054285,0.0,2,Warehouse,0.8113077453458974,0.11031946678924386,0.0,1,0,,65.6,844076.8125,17.51
24205,0,1,62,2,1.0,0,10.237599863865716,0.0,1,Other,1.0,0.0,0.0,0,0,,67.6,6129780.0,42.73
24209,0,1,39,1,1.0,0,10.04949084665597,0.0,2,Small- and Mid-Sized Office,0.6744587996370393,0.32554120036296075,0.0,1,0,75.0,75.0,1139980.625,38.87
24216,0,1,60,2,1.0,0,10.268165387743457,0.0,2,Small- and Mid-Sized Office,1.0,0.2552083333333333,0.0,1,0,73.0,73.0,2107743.75,60.12
24218,0,1,70,2,1.0,0,10.586609649448985,0.0,1,Warehouse,1.0,0.0,0.0,0,0,85.0,85.0,405050.4063,2.82
24219,0,1,70,2,1.0,0,10.586609649448985,0.0,1,Warehouse,1.0,0.0,0.0,1,0,91.0,91.0,468396.9063,9.25
24225,0,1,85,3,1.0,0,10.627382149044733,0.0,1,Distribution Center,1.0044123351435221,0.0,0.0,1,0,37.0,37.0,1108310.875,16.5
24227,0,1,13,0,1.0,0,10.502351525774941,0.0,2,Other,0.5879120879120879,0.41208791208791207,0.0,1,0,,47.4,1567746.75,46.16
24240,0,1,102,4,1.0,0,10.352427134229572,0.0,1,Other,1.0,0.0,0.0,0,0,,85.0,3573328.25,24.91
24244,0,1,74,2,1.0,1,10.487517168560535,0.0,1,Worship Facility,1.0,0.0,0.0,1,0,75.0,75.0,1228113.5,43.64
24250,0,1,68,2,1.0,0,9.927448189980971,0.0,1,Worship Facility,1.0,0.0,0.0,1,0,69.0,69.0,822636.625,38.38
24252,0,1,38,1,1.0,2,10.72028938590954,9.77696014606437,1,Medical Office,0.480359667727112,0.0,0.0,0,0,4.0,4.0,1849331.25,12.89
24253,0,1,35,1,2.0,2,10.516860739315725,9.587200223074012,1,Medical Office,0.7484566229827792,0.0,0.0,0,0,,47.199999999999996,2824096.75,19.69
24259,0,1,49,1,1.0,2,10.716260514297943,0.0,1,Other,1.0,0.0,0.0,1,0,,48.599999999999994,4262316.5,93.5
24270,0,1,71,2,0.0,1,10.635879484421974,0.0,1,Worship Facility,1.0,0.0,0.0,1,0,58.0,57.99999999999999,1195165.25,30.99
24274,0,1,62,2,1.0,1,10.43737519189882,0.0,1,Small- and Mid-Sized Office,1.0,0.0,0.0,0,0,31.0,31.0,2563985.5,17.87
24332,0,1,52,2,1.0,0,10.075379913839543,0.0,2,Warehouse,0.8181052631578948,0.061894736842105266,0.0,0,0,,80.80000000000001,522972.1875,3.65
24333,0,1,52,2,1.0,0,10.678007325311796,0.0,2,Warehouse,0.8395943765844665,0.16040562341553352,0.0,0,0,87.0,87.0,533742.8125,3.72
24344,0,1,63,2,1.0,0,10.474495347310453,0.0,1,Warehouse,1.0,0.0,0.0,1,0,84.0,84.0,419978.6875,9.29
24348,0,1,56,2,1.0,0,10.245124997898127,0.0,2,Distribution Center,0.788835986355884,0.21628055713473565,0.0,1,0,19.0,19.0,858701.0,8.22
24351,0,1,106,4,1.0,0,11.17442717729299,0.0,2,Warehouse,0.8123956623598895,0.18760433764011056,0.0,1,0,41.0,41.0,2491238.25,43.17
24354,0,1,33,1,1.0,0,10.077146698751429,0.0,2,Warehouse,0.9663752521856086,0.03362474781439139,0.0,0,0,,44.599999999999994,2852102.75,19.88
24356,0,1,43,1,1.0,1,10.765723285287539,0.0,2,Small- and Mid-Sized Office,1.0,0.0,0.0,0,0,99.0,98.99999999999999,1042652.625,7.27
